index,lr,rl,lR,Lr,rL,Rl,lL,rR,ll,rr,l,r,L,R,Space,Enter,Backspace,cpm,y
17,0.26610649998,0.117023777786,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.169145999942,0.252148500062,0.164031999651,0.0907691111012,0.0862952308156,0.0951227977683,0.0735630001873,0.0464719999582,0.110140111142,0.0921424987004,242.414591873,3.0
18,0.212677631625,0.0983963499311,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.181903142859,0.175194666659,0.101195509801,0.0729551522021,0.0951227977683,0.109117938907,0.118334500119,0.0943829999887,0.0330578512397,316.789807429,3.0
19,0.102832692317,0.0977667999764,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.160881928567,0.196375999958,0.0996047297392,0.0686052221831,0.0951227977683,0.109117938907,0.130858000135,0.095642437489,0.0921424987004,242.414591873,3.0
20,0.14234066677,0.0622266669137,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.165416818154,0.171231166615,0.0992137999972,0.0676539000589,0.0951227977683,0.109117938907,0.100700499956,0.135894499952,0.0921424987004,242.414591873,3.0
21,0.127966375032,0.136804200057,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.166192000059,0.148167999811,0.0989325384323,0.069617833373,0.0951227977683,0.110983999912,0.100697000045,0.101640999994,0.0921424987004,242.414591873,3.0
22,0.132188500022,0.100946374878,0.251898999792,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.128855285767,0.191980500007,0.0968765555622,0.0680961538679,0.108619666658,0.143447666584,0.109148166686,0.0909302857305,0.0921424987004,242.414591873,3.0
23,0.171652407454,0.103132458307,0.382249409038,0.230118874926,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.174010249932,0.176657666763,0.0888134772805,0.0704557249555,0.105545749888,0.109117938907,0.0968969999813,0.0980507272973,0.0,304.442022499,3.0
24,0.188026666654,0.12018572503,0.382249409038,0.216620499734,0.623468368979,0.18323049997,0.254671553855,0.201324999798,0.159194736803,0.237153619018,0.0927924646601,0.067817197201,0.102202199865,0.0845747777882,0.0664513998665,0.0955013871313,0.121568627451,256.975848755,3.0
25,0.19883018186,0.114407214236,0.382249409038,1.01576900017,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.168639818164,0.24607266672,0.0863095185099,0.0720831666193,0.0968093333455,0.10430399999,0.109081635246,0.0951325999573,0.0921424987004,242.414591873,3.0
26,0.0910496999975,0.128306166579,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.154530153825,0.413910199981,0.0913956428579,0.0691479583232,0.0853123334236,0.155370500055,0.0965189998969,0.103917933255,0.0921424987004,242.414591873,3.0
27,0.201632666634,0.124640571286,0.382249409038,0.308488000184,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.167037,0.289616714365,0.100516277779,0.0718829523816,0.103234999813,0.0953110000119,0.136676999973,0.102224750095,0.0921424987004,242.414591873,3.0
28,0.312173583273,0.150713900104,0.37582199974,0.394499199057,0.623468368979,0.20481300028,0.254671553855,0.389665206977,0.132492999546,0.371850499883,0.103411187418,0.0736491332762,0.0694419997744,0.0966656667491,0.109081635246,0.0816829999288,0.0921424987004,242.414591873,3.0
29,0.246470857212,0.215833428515,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.209155533339,0.190891999984,0.104794384679,0.0745323750598,0.119630000088,0.109117938907,0.106866750051,0.10934750014,0.0921424987004,242.414591873,3.0
30,0.141563846121,0.149461500056,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.185319399997,0.202274666685,0.109244395794,0.0727671723781,0.0793719999492,0.10587440012,0.123148399964,0.10293612504,0.0540540540541,137.77215068,3.0
31,0.131961281179,0.116582125041,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.143767673927,0.214157176478,0.098717999976,0.0704411481404,0.0951227977683,0.105822000187,0.12400233342,0.0975929387769,0.0610687022901,262.38607487,3.0
32,0.101709454532,0.114392360002,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.138889576953,0.17303408337,0.102949209669,0.06229556525,0.109250999987,0.20900600031,0.143152000103,0.0954565000509,0.0738255033557,331.568921828,3.0
33,0.1514922728,0.138387399958,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.141613428614,0.283624500036,0.104348826182,0.0840787999704,0.0951227977683,0.12312299991,0.148673499934,0.102974583317,0.0921424987004,242.414591873,3.0
34,0.0511661428692,0.0643646665073,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.0716110002249,0.0695347500732,0.115056538453,0.0863969090649,0.0951227977683,0.109117938907,0.103063714291,0.0984482215316,0.0921424987004,242.414591873,3.0
35,0.228029399924,0.146748875035,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.21806600038,0.176353571404,0.171668625029,0.0891543332901,0.0622141904065,0.0772580001503,0.0731326667592,0.0888130000482,0.0858902727169,0.0921424987004,242.414591873,3.0
36,0.162230999907,0.0884963332986,0.382249409038,0.327379999682,0.623468368979,0.316739991639,0.257360000163,0.389665206977,0.204481840003,0.192354333432,0.103241648601,0.0837585000321,0.10252750013,0.109117938907,0.0841200000141,0.105895875022,0.0921424987004,242.414591873,3.0
37,0.130194000035,0.0978956667241,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.171447769166,0.191166500018,0.10280076923,0.0664027332949,0.0951227977683,0.109117938907,0.109081635246,0.0914203334186,0.0921424987004,242.414591873,3.0
38,0.189670615364,0.144935050025,0.382249409038,0.357565999962,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.149796125013,0.186299111021,0.107121249985,0.0720351290769,0.100365000001,0.104708999861,0.109081635246,0.10488080954,0.220689655172,153.98388433,3.0
39,0.133119400032,0.133416714147,0.382249409038,0.556101999711,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.171159888928,0.292300000166,0.104340277793,0.0741647500545,0.101152333276,0.146658999845,0.129020999651,0.104797300091,0.0921424987004,242.414591873,3.0
40,0.13972283341,0.158591882298,0.382249409038,0.636251999997,0.623468368979,0.316739991639,0.376120999921,0.389665206977,0.211503461541,0.181482600048,0.0997234359384,0.0676793042854,0.079714499996,0.109117938907,0.109081635246,0.0938659166762,0.0921424987004,242.414591873,3.0
41,0.130236399981,0.105525470585,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.820272000041,0.132017416686,0.214569181754,0.0948374614908,0.0697178857534,0.0951227977683,0.119704000186,0.109081635246,0.0925684444244,0.144,200.232477917,3.0
42,0.213625799865,0.115866142724,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.146817090921,0.187249666778,0.088893260908,0.0668103572181,0.122964000329,0.174592999741,0.109081635246,0.0915659999342,0.0921424987004,242.414591873,3.0
43,0.163999562559,0.115172777739,0.382249409038,0.207098000217,0.623468368979,0.316739991639,0.204533999786,0.389665206977,0.241045562492,0.193711312517,0.0910594091137,0.067276232551,0.0912985000759,0.109117938907,0.109081635246,0.0949631765047,0.217391304348,138.329004009,3.0
44,0.21785185186,0.123010249969,0.382249409038,0.572124000173,0.623468368979,0.316739991639,0.168907999992,0.303110999987,0.19436215787,0.188558500027,0.0890469285937,0.06929910906,0.0826223334298,0.0896260001076,0.0689250002615,0.0859705237893,0.0402298850575,183.306057486,3.0
45,0.131115222195,0.18353433325,0.382249409038,0.224936000071,0.623468368979,0.316739991639,0.203871999867,0.389665206977,0.19867308703,0.151327666671,0.0938030444189,0.0714888823876,0.0890226666816,0.109117938907,0.118453000207,0.10539459999,0.188118811881,142.011584723,3.0
46,0.16158325001,0.1263588125,0.382249409038,0.72637199983,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.150302599976,0.170523333363,0.0927344894215,0.0690973478005,0.0751689998433,0.109117938907,0.108476499794,0.0986636428695,0.0921424987004,242.414591873,3.0
47,0.231018941165,0.14382531822,0.382249409038,0.456046666484,0.623468368979,0.186129000038,0.170888499822,0.26313600014,0.217729904822,0.209278857103,0.0979361345884,0.0735334615486,0.0939939999953,0.0996996667236,0.109081635246,0.108510461564,0.025641025641,212.212708355,3.0
48,0.242819684214,0.255740499952,0.382249409038,0.211039999966,0.623468368979,0.395292333327,0.364647999988,0.248276000377,0.201333749993,0.283656249987,0.100835219976,0.0789245666626,0.0874540000223,0.0978012499399,0.109081635246,0.106769384566,0.0810810810811,132.283841797,3.0
49,0.268828272862,0.152892692265,0.382249409038,0.710460999981,0.623468368979,0.316739991639,0.176703999983,0.212350999936,0.293343428456,0.253014999907,0.092497600019,0.0783846470363,0.0833979998715,0.0694459998049,0.109081635246,0.0867468001321,0.5,170.787316666,3.0
50,0.132614272816,0.107319846069,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.941999500152,0.152673687466,0.304586833343,0.093464264701,0.0699200713841,0.0951227977683,0.0946714999154,0.0930210001146,0.0951428571051,0.0921424987004,242.414591873,3.0
51,0.147936444419,0.102471000049,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.158220333319,0.170921100024,0.0908806923813,0.0643191818698,0.0951227977683,0.109117938907,0.0851835000794,0.0977574998979,0.0921424987004,242.414591873,3.0
52,0.147339899931,0.259076250077,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.166363568501,0.212816105224,0.0850054999658,0.0616644839606,0.0951227977683,0.0819824998034,0.104506000178,0.0946374998894,0.0921424987004,242.414591873,3.0
53,0.135331000108,0.124435166596,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.166363568501,0.228044874908,0.0988180000438,0.091074260802,0.0951227977683,0.109522999963,0.105074999854,0.0959385555858,0.0921424987004,242.414591873,3.0
54,0.341841222201,0.441660714336,0.596328000072,0.394499199057,0.623468368979,1.23998500034,0.254671553855,0.389665206977,0.190616571344,0.199327833407,0.0977921851876,0.0719020369773,0.0951227977683,0.0902600002009,0.106553714323,0.101792285751,0.0921424987004,242.414591873,3.0
55,0.140896999743,0.0998820001259,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,1.46170900017,0.180407500011,0.290868500015,0.110517714306,0.0718970000744,0.0951227977683,0.116014333442,0.0853934999711,0.127418999871,0.0921424987004,242.414591873,3.0
56,0.39370499997,0.280701250012,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.138184000039,0.418740909081,0.0895297332977,0.0795388517867,0.0951227977683,0.128181000054,0.0941524999798,0.0903984285625,0.0921424987004,242.414591873,3.0
57,0.103628777769,0.150863631628,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.115864000029,0.188432000019,0.0925967441547,0.0675040500006,0.0951227977683,0.0832820001524,0.0868499998935,0.0908393001184,0.0588235294118,195.491447016,3.0
58,0.164619099935,0.0824237273244,0.641668181782,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.166363568501,0.188702500053,0.0823361818171,0.0641887727067,0.0951227977683,0.115889681842,0.109081635246,0.0984482215316,0.0921424987004,242.414591873,3.0
59,0.12502924999,0.149912999989,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.135234818117,0.183876285729,0.0936207778027,0.074390520025,0.0951227977683,0.109117938907,0.106242000125,0.096920571423,0.0921424987004,242.414591873,3.0
60,0.143260777773,0.124101555596,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.186311555509,0.216780444348,0.0901352916844,0.0790265714528,0.0951227977683,0.109117938907,0.10339399986,0.093316399958,0.0921424987004,242.414591873,3.0
61,0.279434000026,0.0894084285413,0.382249409038,0.439809500007,0.623468368979,0.316739991639,0.254671553855,0.370302999858,0.109375333258,0.142522166716,0.094334333359,0.0635822222361,0.0789850001844,0.134030666668,0.108548499877,0.0938417499419,0.0921424987004,242.414591873,3.0
62,0.122555799922,0.109446416725,0.177008999977,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.245612000115,0.149776750011,0.253541250015,0.0932406176101,0.0653271739493,0.0951227977683,0.125623857203,0.12105833351,0.0848292857076,0.0921424987004,242.414591873,3.0
63,0.123944166608,0.104255111112,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.196921900023,0.199908944468,0.0922369516094,0.0670551951043,0.0951227977683,0.109117938907,0.103908500168,0.0895863999613,0.04,194.186566841,3.0
64,0.189272434815,0.109501499962,0.382249409038,0.36178500019,0.623468368979,0.316739991639,0.149323000107,0.229551000055,0.150103799999,0.183256090852,0.0939716000364,0.0691524363462,0.0952624999918,0.144488600083,0.107373000123,0.090803730803,0.08125,160.287349804,3.0
65,0.136383199971,0.111422083341,0.382249409038,0.658669999801,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.145802545488,0.242649400001,0.095776777818,0.0710533704367,0.0872719995677,0.0942015000619,0.0837978000753,0.0972447778202,0.0921424987004,242.414591873,3.0
66,0.115499409021,0.100012500018,0.314326999942,0.394499199057,0.623468368979,0.262953000143,0.254671553855,0.389665206977,0.186060466742,0.181052166775,0.0944017142495,0.0674777451136,0.0951227977683,0.126912500069,0.10576450004,0.0906486315653,0.0354609929078,141.145982585,3.0
67,0.128586000064,0.111747299973,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.171384047628,0.227000666782,0.0947586000198,0.0708074799925,0.0951227977683,0.112075999845,0.105383250164,0.0926465333439,0.0921424987004,242.414591873,3.0
68,0.0916805000355,0.120683299936,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,1.4780799998,0.140136375034,0.122769000009,0.0941961905254,0.0721069411649,0.0951227977683,0.123330000322,0.0921686667328,0.0991012498853,0.0921424987004,242.414591873,3.0
69,0.252819333432,0.0946732221896,1.061185,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.312341750017,0.220936999936,0.0950302963007,0.0723381363575,0.0951227977683,0.0823119997513,0.0951534286807,0.0974939090877,0.0921424987004,242.414591873,3.0
70,0.129151947282,0.10767034993,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.184249650082,0.188523285823,0.0921666491123,0.067607404775,0.0951227977683,0.111699400004,0.112268833211,0.100799041703,0.0616438356164,210.61053976,3.0
71,0.10912878956,0.0996693333533,0.382249409038,0.281481999904,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.127181666554,0.160534368436,0.0908034999855,0.0682434237057,0.105261000339,0.109117938907,0.0952736665495,0.0903654444652,0.025974025974,344.112149876,3.0
72,0.157589999881,0.118868499994,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.224281899957,0.191718000054,0.0933609999752,0.0990511111708,0.111215999816,0.109117938907,0.109081635246,0.0894612856875,0.0921424987004,242.414591873,3.0
73,0.125147499976,0.0810183750291,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.19994622218,0.154605666641,0.0947010851208,0.0661344999949,0.0951227977683,0.109117938907,0.110358499922,0.0908137856916,0.0921424987004,242.414591873,3.0
74,0.16102712485,0.123308666723,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.361561076966,0.221471869569,0.0994903703772,0.0695366842158,0.0951227977683,0.109117938907,0.0757155001629,0.113165571487,0.0921424987004,242.414591873,3.0
75,0.180451615463,0.115370888936,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.138683099975,0.194073899928,0.0877833249513,0.0678291999549,0.0951227977683,0.109117938907,0.0776975001208,0.0974261999596,0.0921424987004,242.414591873,3.0
76,0.525489799958,0.165940750041,0.690502000041,0.394499199057,0.737881000154,0.316739991639,0.254671553855,0.594290249981,0.11796824995,0.185532333329,0.102071909149,0.0677100001194,0.0699310002383,0.110147555617,0.123552999925,0.101361400075,0.0921424987004,242.414591873,3.0
77,0.096398833363,0.101375545375,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.21243500011,0.196520266744,0.231158333365,0.0942352666985,0.0733886363027,0.0951227977683,0.046190999914,0.104189333195,0.082355636299,0.0921424987004,242.414591873,3.0
78,0.131958818105,0.0796663637104,0.195580999833,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.0362440003082,0.172855705845,0.205876333484,0.0880967999942,0.0654064761918,0.0834730002098,0.105290000327,0.101082000183,0.0938038998749,0.0921424987004,242.414591873,3.0
79,0.117269749947,0.100918500012,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.1242712307,0.148811625084,0.0897337804866,0.0701016562816,0.0951227977683,0.0958944999147,0.0890208001249,0.0980363000184,0.0267857142857,191.846363948,3.0
80,0.158098285752,0.135077285713,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.149696952397,0.176293454556,0.103036300023,0.0832422083671,0.0951227977683,0.105904250056,0.117093333509,0.109751499956,0.0921424987004,242.414591873,3.0
81,0.119925800121,0.107857176431,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.141095068964,0.184110999832,0.0935379166544,0.0728806128665,0.0951227977683,0.0958024996798,0.0991950000947,0.104539578928,0.00862068965517,239.755333816,3.0
82,0.131792636377,0.134039545432,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.159147714331,0.208413083378,0.0933181428783,0.0742903703617,0.0951227977683,0.109117938907,0.144912333383,0.107082250024,0.0921424987004,242.414591873,3.0
83,0.145046615364,0.116088923174,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.215085230732,0.20311579993,0.104686153778,0.0720424582832,0.0951227977683,0.109117938907,0.101905999938,0.0875521764871,0.0921424987004,242.414591873,3.0
84,0.131640086983,0.109998045447,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.194709499949,0.284504636275,0.103695809542,0.0763065744726,0.114169999957,0.109117938907,0.109081635246,0.105377681807,0.0588235294118,119.03762581,3.0
85,0.139095300063,0.111360500068,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.250769571368,0.234918090854,0.0900820294286,0.0726539714129,0.0951227977683,0.110756000038,0.109044666712,0.0935433528605,0.0921424987004,242.414591873,3.0
86,0.124932081061,0.107256549981,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.180290999822,0.389665206977,0.134554350027,0.229443874967,0.0941850731785,0.0705765714215,0.111171999946,0.109117938907,0.102811374993,0.0946735000287,0.0093023255814,236.382680912,3.0
87,0.173327800026,0.107516833271,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.201030999888,0.389665206977,0.177292000037,0.167496333209,0.0984618386945,0.0787779129434,0.0866429996677,0.109117938907,0.101683999877,0.111992307652,0.0921424987004,242.414591873,3.0
88,0.144888105288,0.105225571464,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.132553260895,0.241939714245,0.0938684666607,0.0680285625131,0.0951227977683,0.118311499711,0.11077199985,0.0926520999987,0.015503875969,267.308741801,3.0
89,0.160420250148,0.229045499989,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.152182250012,0.180723666679,0.0927811250246,0.0677292307194,0.0951227977683,0.0935200002665,0.0982287498191,0.0895582499797,0.0921424987004,242.414591873,3.0
90,0.150593900029,0.163664833216,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.168715625012,0.211980142963,0.0934218077097,0.0735430768691,0.0951227977683,0.109117938907,0.0974652499426,0.0850641998928,0.0921424987004,242.414591873,3.0
91,0.197480888986,0.183099142741,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.249395200051,0.274129111061,0.104440359995,0.0857213199325,0.0951227977683,0.109117938907,0.0590349999256,0.107738692385,0.0921424987004,242.414591873,3.0
92,0.15216246156,0.113930515155,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.176512375008,0.191241791646,0.0955938352984,0.0673307297386,0.0951227977683,0.109117938907,0.101502500009,0.0869794444491,0.0287081339713,209.138965871,3.0
93,0.102510624856,0.110355428686,0.382249409038,0.394499199057,0.623468368979,0.319297999609,0.254671553855,0.389665206977,0.107518500066,0.168940333261,0.0889025908599,0.0720818824518,0.0951227977683,0.0831849998794,0.10648099985,0.082577875175,0.0921424987004,242.414591873,3.0
94,0.131018388913,0.109797666648,0.382249409038,0.394499199057,0.623468368979,0.243798999581,0.254671553855,0.389665206977,0.175944937539,0.195902869652,0.103410979619,0.0728031270029,0.0951227977683,0.0923379999585,0.105958499946,0.0974098620455,0.142857142857,179.496627351,3.0
95,0.179750000005,0.12828696776,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.156179999933,0.141094000079,0.16002319048,0.176833904725,0.0949426428367,0.0724069850811,0.100580999628,0.09606300015,0.0887287500082,0.100070871807,0.0748898678414,227.343352877,3.0
96,0.138214466705,0.106141179513,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.151612261909,0.173450499992,0.0923446827219,0.0699245869486,0.0951227977683,0.109117938907,0.10315950017,0.100702553175,0.0198412698413,252.281941888,3.0
97,0.11394853569,0.117248100058,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.155555652212,0.20155623077,0.0986823054975,0.0651206667038,0.0951227977683,0.160366000142,0.132307333406,0.104250540529,0.015625,192.093197216,3.0
98,0.165008333356,0.0865943749668,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.102791250062,0.162745363672,0.0894653928865,0.0671822082756,0.0951227977683,0.109117938907,0.10824449989,0.0912627856846,0.0921424987004,242.414591873,3.0
99,0.133652714214,0.106492499937,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.13067273333,0.212631874951,0.102769833322,0.0692427500035,0.0951227977683,0.109117938907,0.070340000093,0.0884602142697,0.0921424987004,242.414591873,3.0
100,0.129097052629,0.135126840025,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.163580700057,0.192458681868,0.0958460444171,0.0691458304823,0.0951227977683,0.109117938907,0.0852769999765,0.0944236249585,0.036496350365,207.251947344,3.0
101,0.110297133308,0.0992431500461,0.382249409038,0.394499199057,0.623468368979,0.316739991639,0.254671553855,0.389665206977,0.110401250034,0.180219538438,0.0881508070436,0.0679513953713,0.0951227977683,0.109117938907,0.0795419999631,0.0895177391965,0.030534351145,375.251056562,3.0
