index,lr,rl,lR,Lr,rL,Rl,lL,rR,ll,rr,l,r,L,R,Space,Enter,Backspace,cpm,y
0,0.122284500004,0.199817500002,0.595263750014,0.206008178191,0.472216343731,0.280458169877,0.358566540866,0.443594328511,0.27963142857,0.164085833333,0.145604759997,0.146017939396,0.137431024867,0.123172095557,0.140749666646,0.122954750012,0.153238095999,242.869011833,4.0
1,0.124101499983,0.149465928569,0.595263750014,0.217127999989,0.472216343731,0.280458169877,0.358566540866,0.443594328511,0.131743833326,0.194796933339,0.14884027273,0.147543852945,0.170151000028,0.123172095557,0.242188000004,0.122535076924,0.153238095999,242.869011833,4.0
2,0.230563400011,0.164547142839,0.595263750014,0.206008178191,0.472216343731,0.280458169877,0.358566540866,0.443594328511,0.137265833328,0.236873300001,0.161237000005,0.137007047619,0.137431024867,0.147124999959,0.170620999997,0.114359285716,0.153238095999,242.869011833,4.0
3,0.242993500002,0.161569923084,0.595263750014,0.206008178191,0.472216343731,0.364268000005,0.358566540866,0.352009999988,0.142639585359,0.190116550002,0.148983056184,0.135991564521,0.137431024867,0.127680999995,0.128578000003,0.11941,0.0263157894737,195.192992448,4.0
4,0.142587750001,0.0942280000017,0.595263750014,0.186132000003,0.472216343731,0.280458169877,0.358566540866,0.443594328511,0.140597,0.203828499992,0.163392277784,0.153817928575,0.215154000034,0.123172095557,0.104543499998,0.138105166669,0.153238095999,242.869011833,4.0
5,0.238109692304,0.186574000004,0.595263750014,0.17312599998,0.472216343731,0.280458169877,0.166113999963,0.443594328511,0.152794473685,0.155420899997,0.160123902431,0.143775642858,0.164115499996,0.123172095557,0.140168501851,0.118431166668,0.266666666667,106.831836599,4.0
6,0.149675500014,0.152064100001,0.417298999964,0.206008178191,0.472216343731,0.280458169877,0.406296000001,0.443594328511,0.170198999995,0.1467076,0.149185538464,0.139150970586,0.139118499967,0.169121500017,0.157097333363,0.12242324999,0.153238095999,242.869011833,4.0
7,0.29128699999,0.208348499997,0.595263750014,0.206008178191,0.472216343731,0.280458169877,0.358566540866,0.443594328511,0.13039844445,0.252718250005,0.150155714278,0.151709950002,0.137431024867,0.123172095557,0.414959333313,0.0990932857052,0.153238095999,242.869011833,4.0
8,0.235613899989,0.149568631574,0.595263750014,0.158121666658,0.472216343731,0.17115400004,0.545863000007,0.251822999989,0.244827400002,0.186898846152,0.130832944442,0.128632034487,0.12574316667,0.112306800007,0.0919382499997,0.106658049999,0.165745856354,192.134729543,4.0
9,0.17662975,0.163515400002,0.595263750014,0.206008178191,0.472216343731,0.280458169877,0.358566540866,0.443594328511,0.162621374991,0.20557722222,0.150867904764,0.128590468748,0.137431024867,0.123172095557,0.180113999988,0.107094666668,0.153238095999,242.869011833,4.0
