index,lr,rl,lR,Lr,rL,Rl,lL,rR,ll,rr,l,r,L,R,Space,Enter,Backspace,cpm,y
0,0.21636014282,0.174616500004,0.688275249991,0.328945010145,0.647429999895,0.407072166648,0.619424000382,0.668117241655,0.343904666654,0.279187000046,0.143559083323,0.116261814824,0.138092999812,0.119464492088,0.138424000082,0.134074954587,0.0243805130392,160.6829829,0.0
1,0.262183599966,0.260321124981,0.688275249991,0.328945010145,0.647429999895,0.407072166648,0.373922580287,0.668117241655,0.290467916716,0.174625249929,0.133091555494,0.104083400002,0.123581999913,0.108073000098,0.18412199989,0.123593250057,0.0243805130392,160.6829829,0.0
2,0.50462849997,0.164526199922,0.437291000038,0.328945010145,0.647429999895,0.407072166648,0.373922580287,0.364301000256,0.206814153872,0.594112000118,0.138305208335,0.206411249994,0.124427477456,0.100065666872,0.127107499866,0.129701599944,0.0243805130392,160.6829829,0.0
3,0.420475599915,0.18212881824,0.688275249991,0.301876666645,0.647429999895,0.407072166648,0.373922580287,0.668117241655,0.189322500024,0.166610500077,0.122654799993,0.110884411754,0.110326500027,0.138106000144,0.137752826813,0.132912125089,0.0243805130392,160.6829829,0.0
4,0.162295166713,0.165131624963,0.688275249991,0.270679499721,0.647429999895,0.219145999756,0.373922580287,0.668117241655,0.19114384212,0.189474000052,0.13694564519,0.10890517644,0.121579499682,0.10657449998,0.114074999932,0.10319712502,0.0243805130392,160.6829829,0.0
5,0.264062714364,0.30441828571,0.688275249991,0.328945010145,0.647429999895,0.407072166648,0.373922580287,0.668117241655,0.332413099986,0.27722249995,0.130233315726,0.104121999923,0.124427477456,0.119464492088,0.156475000083,0.134074954587,0.0243805130392,160.6829829,0.0
6,0.296458699973,0.203025000077,0.688275249991,0.371745999902,0.647429999895,0.407072166648,0.373922580287,0.668117241655,0.168969400041,0.310360999856,0.123674649931,0.106761631531,0.124637999805,0.131633999757,0.137752826813,0.12711949988,0.0243805130392,160.6829829,0.0
7,0.217700666619,0.231782814816,0.688275249991,0.328945010145,0.647429999895,0.318208999932,0.373922580287,0.668117241655,0.212081941173,0.185669272799,0.124853876899,0.117874296322,0.127082999796,0.12058499991,0.137752826813,0.133179130458,0.0333333333333,152.381458062,0.0
8,0.242160999953,0.276558624901,0.722478000214,0.322213999927,0.647429999895,0.261171999853,0.373922580287,0.668117241655,0.241227466706,0.249434133371,0.122223428597,0.116441000041,0.13159549993,0.121748833374,0.123079999816,0.141939307742,0.0243805130392,160.6829829,0.0
9,0.245160545392,0.246583333317,0.70548899984,0.67144299997,0.647429999895,0.351232999936,0.373922580287,0.668117241655,0.200385600072,0.248041500105,0.134576829332,0.127585000018,0.145095999818,0.105567999883,0.137752826813,0.134956799975,0.0243805130392,160.6829829,0.0
10,0.371409500018,0.173314000014,1.0587000004,0.399271000177,0.647429999895,0.407072166648,0.403268000111,1.16877699969,0.410172899906,0.413416857099,0.136423444401,0.120812933333,0.15159699996,0.120747333393,0.121366571369,0.138092000037,0.0243805130392,160.6829829,0.0
11,0.288067340169,0.248912323051,0.688275249991,0.328945010145,0.647429999895,0.407072166648,0.373922580287,0.668117241655,0.234058661649,0.274395314538,0.167129000183,0.118508955277,0.124427477456,0.119464492088,0.137752826813,0.041804923271,0.00254452926209,1062.1045119,0.0
12,0.259214800006,0.208106624952,0.688275249991,0.328945010145,0.647429999895,0.407072166648,0.373922580287,0.668117241655,0.299285777819,0.210171888996,0.130397048802,0.122515677429,0.124427477456,0.204136000015,0.137752826813,0.128597800015,0.0243805130392,160.6829829,0.0
13,0.224444999958,0.193407470689,0.688275249991,0.205494999886,0.647429999895,0.407072166648,0.373922580287,0.668117241655,0.198739888871,0.237035133255,0.122066200012,0.10983797441,0.112830499886,0.121267000213,0.137752826813,0.12844665223,0.0573770491803,186.38756131,0.0
14,0.248197777714,0.166729000009,0.688275249991,0.328945010145,0.647429999895,0.330097999889,0.373922580287,0.668117241655,0.21804050003,0.370485124993,0.136443069012,0.109466259333,0.124427477456,0.0855479999445,0.187994000036,0.123653875053,0.0243805130392,160.6829829,0.0
15,0.217929750099,0.274832875002,0.688275249991,0.328945010145,0.647429999895,0.407072166648,0.373922580287,0.723319999874,0.218227499863,0.232454099972,0.135157105341,0.123307565227,0.124427477456,0.133882999886,0.137752826813,0.135017333345,0.0243805130392,160.6829829,0.0
16,0.261136333458,0.183240400068,0.866970999632,0.348755999934,0.647429999895,0.407072166648,0.397550999885,0.575882500038,0.189608818216,0.341758999857,0.132209238064,0.117915000005,0.13422274997,0.135785500053,0.137752826813,0.128273333423,0.0243805130392,160.6829829,0.0
17,0.312727363632,0.280101736787,0.802581999917,0.328945010145,0.647429999895,0.407072166648,0.362091000192,0.668117241655,0.245183655205,0.319032125117,0.133463237277,0.115471419338,0.120063000079,0.133689249982,0.136158999987,0.138328529511,0.00840336134454,122.761236512,0.0
18,0.252616095201,0.227784666654,0.688275249991,0.328945010145,0.647429999895,0.407072166648,0.373922580287,0.668117241655,0.247356800021,0.239227846157,0.136783630445,0.12749291891,0.119855199847,0.148022999832,0.137752826813,0.140254833347,0.0916666666667,181.399158923,0.0
19,0.368924714359,0.197682599956,0.688275249991,0.328945010145,0.647429999895,0.407072166648,0.373922580287,0.668117241655,0.230176624988,0.213530000299,0.128668428576,0.123379874974,0.120538727211,0.114309999859,0.0848575001583,0.132341666535,0.0243805130392,160.6829829,0.0
