index,lr,rl,lR,Lr,rL,Rl,lL,rR,ll,rr,l,r,L,R,Space,Enter,Backspace,cpm,y
10,0.376184889,0.250101,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2711348181,0.2655716667,0.1069206087,0.069377423,0.1087865457,0.15552,0.111732,0.0886265832,0.0721556742,291.961413466,5
11,0.2302842001,0.4127894,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1844004285,0.253987,0.1258114762,0.1162546875,0.1087865457,0.1045822578,0.1400125001,0.1208906249,0.0721556742,291.961413466,5
12,0.6960920001,0.2439969999,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3663218889,0.4721976665,0.1220514546,0.1301287143,0.1087865457,0.0896360003,0.096132,0.1346631111,0.0721556742,291.961413466,5
13,0.4965955,0.5813322666,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.4840074375,0.3961468,0.106189,0.1059305938,0.1087865457,0.1599335002,0.1201594998,0.1204658571,0.0721556742,291.961413466,5
14,0.4776621428,0.5394000834,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.4655084001,0.2841980666,0.1153303043,0.1026165715,0.1087865457,0.1497493332,0.1676469999,0.1235642353,0.0721556742,291.961413466,5
15,0.464377,0.4402834999,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1309290002,0.2472089999,0.1019638749,0.1012063332,0.1087865457,0.1045822578,0.1120269999,0.1195259998,0.0721556742,291.961413466,5
16,0.4506396667,0.5156967273,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3679705454,0.426625,0.1118994839,0.1042940476,0.1087865457,0.1471143332,0.1077120001,0.1223451539,0.0721556742,291.961413466,5
17,0.306911125,0.3473982857,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.31612075,0.3601315,0.1143111176,0.113368,0.1087865457,0.1045822578,0.1238220001,0.111987,0.0721556742,291.961413466,5
18,0.293371,0.2126844285,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3317369998,0.2320416666,0.1015308183,0.1032463333,0.1087865457,0.0964819998,0.1360629997,0.093963,0.0721556742,291.961413466,5
19,0.4594885556,0.3733342223,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2423595713,0.2799800001,0.1147729545,0.0774343461,0.1087865457,0.1045822578,0.0596989999,0.0893339001,0.0721556742,291.961413466,5
20,0.4118203332,0.2467335,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3328613001,0.2934866667,0.1136610434,0.1106774167,0.1087865457,0.1837809999,0.0985476668,0.1189279999,0.0721556742,291.961413466,5
22,0.6385158334,0.4381899999,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2405348,0.2571374425,0.0864280385,0.08805075,0.1087865457,0.1045822578,0.0640175003,0.117274,0.0721556742,291.961413466,5
23,0.3136551538,0.2705848,,0.3632491429,,0.4536798335,0.8799910001,0.2894622036,0.3415495834,0.3483946666,0.124326,0.0878400417,0.095458,0.1045822578,0.0911600349,0.1051182919,0.0721556742,291.961413466,5
24,0.2861108889,0.3360656666,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1945559999,0.1459698001,0.0870180527,0.0847926111,0.1087865457,0.0561885,0.0638309999,0.1008192501,0.0721556742,291.961413466,5
25,0.2505489231,0.292589091,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.329867125,0.4202881429,0.1375241724,0.07926325,0.1465960001,0.0913641428,0.0952850001,0.0916191819,0.1634615385,104.153718738,5
26,0.3118870909,0.2525938182,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3113857777,0.2969393749,0.1300206667,0.0698627693,0.1087865457,0.1013426667,0.08571625,0.0743249376,0.1449275362,138.186136726,5
27,0.253657,0.1729835,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.232033625,0.2288361998,0.1042527408,0.0697809474,0.148084,0.1437165001,0.0917950002,0.0652223637,0.0721556742,291.961413466,5
28,0.27712175,0.2279761,,0.177437,,0.4536798335,0.2117885002,0.223799,0.2533758667,0.2544745455,0.1126522188,0.083726931,0.0946106001,0.0926060001,0.0640329998,0.0986158333,0.0721556742,291.961413466,5
29,0.3253417499,0.2462952308,,0.3632491429,,0.4536798335,0.1917330003,0.2666133332,0.2616089091,0.22932375,0.10783575,0.0841169615,0.1060239999,0.09854425,0.0960869999,0.110788,0.0338983051,118.001144612,5
30,0.4161439999,0.152218,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.230107375,0.2571374425,0.1158109999,0.1119280001,0.1087865457,0.08806,0.0799910002,0.0798024999,0.0721556742,291.961413466,5
31,0.2651208571,0.2177815,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2822447143,0.2498417693,0.12158304,0.0929190645,0.1087865457,0.128544,0.067794,0.104682,0.0721556742,291.961413466,5
32,0.3022003333,0.24736175,,0.19948,,0.4536798335,0.4325399404,0.2894622036,0.2458574545,0.3749927143,0.0989376667,0.0922324584,0.0874749999,0.1200029999,0.0911600349,0.0849576,0.1941747573,103.000267801,5
33,0.2925750715,0.3655836153,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2562043846,0.3542425714,0.1105124516,0.0871380833,0.1172757499,0.0959990001,0.0911600349,0.0825217857,0.2962962963,144.293509673,5
34,0.2567491,0.276735381,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2076353684,0.2023855714,0.1017681509,0.0815153031,0.1087865457,0.1045822578,0.0911600349,0.0816850556,0.0625,133.610346817,5
35,0.39956575,0.2134865,,0.1755169998,,0.2838415001,0.4325399404,0.2894622036,0.3729259,0.2199029999,0.1066952609,0.0919365,0.0730399997,0.1038715001,0.0911600349,0.0802731249,0.0721556742,291.961413466,5
36,0.4456976,0.3057504999,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2788701334,0.211959,0.096342129,0.0902999999,0.1087865457,0.0958524998,0.0911600349,0.0972,0.0721556742,291.961413466,5
37,0.271379909,0.343406,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3589245001,0.2591652,0.0998723846,0.076909579,0.1087865457,0.1045822578,0.0911600349,0.0719218,0.0721556742,291.961413466,5
38,0.2490134444,0.2628680002,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2479833333,0.3247842,0.1126529545,0.0931730667,0.1087865457,0.0692396667,0.0911600349,0.0950591111,0.0721556742,291.961413466,5
39,0.2522417692,0.2305459999,,0.3632491429,,0.4536798335,0.2159099998,0.2894622036,0.2253321667,0.262129,0.1051837408,0.085312,0.1198609998,0.1045822578,0.0911600349,0.0801060668,0.0721556742,291.961413466,5
40,0.3460345,0.265042,,0.1759409998,,0.4536798335,0.4325399404,0.2894622036,0.2742424285,0.2571374425,0.1025256111,0.09796,0.088426,0.1045822578,0.0720270001,0.0938838,0.0324675325,245.017019401,5
41,0.2090525,0.2983562499,,0.3632491429,,0.4536798335,0.216153,0.2894622036,0.1466816667,0.386062375,0.0935227142,0.0776862777,0.0880630002,0.1045822578,0.0911600349,0.0764165716,0.0721556742,291.961413466,5
42,0.2961742221,0.3725849,,0.3632491429,,0.3759045,0.1959319999,0.2894622036,0.1492095455,0.1657151428,0.1045859062,0.0891702223,0.1240484996,0.0827572501,0.0911600349,0.0944433572,0.0721556742,291.961413466,5
43,0.2916322001,0.2200545652,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2667090416,0.207899375,0.1063315968,0.0866932105,0.1087865457,0.1088139999,0.0911600349,0.08750775,0.0518518519,135.762473731,5
44,0.24308575,0.3259112667,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3298461177,0.20917475,0.1059796279,0.0840005556,0.1087865457,0.1045822578,0.0911600349,0.0827627273,0.0721556742,291.961413466,5
45,0.2537555,0.256057,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2351406111,0.207955,0.1049218648,0.0992521579,0.1087865457,0.1054309998,0.0911600349,0.0812430714,0.0721556742,291.961413466,5
46,0.1919939998,0.218326,,0.1920580002,,0.295862,0.4325399404,0.255314,0.1961252222,0.4399970002,0.1026700526,0.1014301667,0.0814,0.1118079999,0.0911600349,0.0839611249,0.0721556742,291.961413466,5
47,0.4226988332,0.3454531667,,0.1998029999,,0.4536798335,0.4325399404,0.2894622036,0.187861,0.2239859999,0.1072308,0.0917544707,0.036015,0.1045822578,0.0720180003,0.0796225001,0.0721556742,291.961413466,5
48,0.3051902857,0.3518877778,,0.3632491429,,0.4536798335,0.4325399404,0.3281419999,0.2575594001,0.1953877999,0.109923353,0.0883550668,0.1087865457,0.048038,0.0911600349,0.1116501668,0.1523809524,132.91274116,5
49,0.2701549999,0.2472920002,,0.1837180001,,0.4536798335,0.4325399404,0.2894622036,0.1653790001,0.3155394443,0.0957882499,0.0868126154,0.0797140002,0.1045822578,0.0911600349,0.0795773333,0.0721556742,291.961413466,5
50,0.2897234001,0.2421784285,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.143881,0.3154865714,0.102978,0.0918773334,0.1087865457,0.1045822578,0.0911600349,0.1006540909,0.0721556742,291.961413466,5
51,0.3582404445,0.1974385001,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1951528001,0.3438861427,0.0984094375,0.07992,0.1087865457,0.1045822578,0.0911600349,0.0763190002,0.0721556742,291.961413466,5
52,0.3200404614,0.2190863333,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.205586,0.3672222223,0.0964713414,0.0910131613,0.1087865457,0.0889659999,0.0911600349,0.0811838421,0.2316384181,177.167130613,5
53,0.1744921668,0.2095596666,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.22632775,0.2120269998,0.1014705294,0.0849044666,0.1087865457,0.1045822578,0.0911600349,0.0877657777,0.0721556742,291.961413466,5
54,0.2480254999,0.2551385,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2339962941,0.2696624286,0.1030581395,0.0854475313,0.1087865457,0.0481255001,0.0911600349,0.0983403125,0.1057692308,107.306401753,5
55,0.2969279375,0.1999994117,,0.3632491429,,0.2440714999,0.1485390002,0.2894622036,0.2062166154,0.2408109,0.0907317381,0.0797114516,0.0960400002,0.0961960002,0.0911600349,0.0789810556,0.1186440678,139.173422311,5
56,0.4125809999,0.2571613334,,0.3632491429,,0.4536798335,0.4325399404,0.2316079997,0.2311956667,0.241177875,0.1001963077,0.0776327369,0.1087865457,0.119682,0.0602205002,0.0832182859,0.0721556742,291.961413466,5
57,0.2214923333,0.2302656154,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1702914285,0.2594477142,0.096510037,0.0909307917,0.1087865457,0.0799949998,0.0911600349,0.092924857,0.1119402985,134.054982651,5
58,0.2331807142,0.2630763333,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1793408001,0.2471389,0.0911129565,0.077094913,0.1087865457,0.1045822578,0.0911600349,0.0807002857,0.0721556742,291.961413466,5
59,0.2854926876,0.3080089165,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.236139375,0.2389775555,0.0907841786,0.0730555,0.1087865457,0.1045822578,0.0911600349,0.0825695555,0.0721556742,291.961413466,5
60,0.2969000001,0.2584002,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2110712308,0.2880394444,0.0922214483,0.0777930909,0.1087865457,0.0726020001,0.0911600349,0.0868048332,0.0721556742,291.961413466,5
61,0.3223517141,0.2378602501,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.327216875,0.2118965001,0.0988770833,0.08714625,0.1193450002,0.1197875,0.0720500001,0.0863306,0.0721556742,291.961413466,5
62,0.3679899999,0.4320227143,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2894125,0.3073042,0.0889015624,0.0869814119,0.1087865457,0.1045822578,0.0957880002,0.0869218888,0.0721556742,291.961413466,5
63,0.432038375,0.489838,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3670106666,0.3070806001,0.0767484334,0.071553,0.1087865457,0.1045822578,0.0585393334,0.0682236363,0.0721556742,291.961413466,5
64,0.2479346,0.3400183334,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.341404,0.3120016667,0.1220183171,0.127931875,0.1087865457,0.1036043333,0.1279660002,0.1288825333,0.2222222222,126.642754191,5
65,0.2682303334,0.394071,,0.3158890002,,0.1274979999,0.4325399404,0.2894622036,0.1539042499,0.2496361999,0.1272929,0.1031044167,0.1200196667,0.1116588572,0.0691576665,0.1133026001,0.0721556742,291.961413466,5
66,0.3497685556,0.5442911999,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.6572116666,0.2071564287,0.1212469566,0.107593,0.1087865457,0.1045822578,0.125643,0.1434087778,0.0721556742,291.961413466,5
67,0.2631103749,0.2912735716,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.4284539998,0.3192274,0.1077402667,0.0928854666,0.1087865457,0.1045822578,0.0790610001,0.1116291666,0.0721556742,291.961413466,5
68,0.3339068889,0.2462400001,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2261625715,0.2511918001,0.1113431363,0.1034099412,0.1087865457,0.1045822578,0.080052,0.1054873334,0.0721556742,291.961413466,5
69,0.3306422501,0.4355037999,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.36588075,0.2772227273,0.1385070588,0.0880739999,0.1087865457,0.1045822578,0.0716559999,0.0938631248,0.0721556742,291.961413466,5
71,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1127122509,0.0893840574,0.1087865457,0.1045822578,0.0911600349,0.1051182919,0,196.525234214,5
72,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1127122509,0.0893840574,0.1087865457,0.1045822578,0.0911600349,0.1051182919,0,313.231976629,5
73,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1127122509,0.0893840574,0.1087865457,0.1045822578,0.0911600349,0.1051182919,0,237.565333122,5
74,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1127122509,0.0893840574,0.1087865457,0.1045822578,0.0911600349,0.1051182919,0,262.497784164,5
75,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1127122509,0.0893840574,0.1087865457,0.1045822578,0.0911600349,0.1051182919,0,216.047903918,5
76,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1127122509,0.0893840574,0.1087865457,0.1045822578,0.0911600349,0.1051182919,0,196.879735986,5
77,0.2738040001,0.2525130908,,0.3632491429,,0.4536798335,0.5811713333,0.2894622036,0.2537650909,0.3363896875,0.1084281667,0.0865374054,0.1013269998,0.1045822578,0.0667086667,0.1051182919,0.0721556742,291.961413466,5
78,0.2993471429,0.2282785455,,0.3632491429,,0.4536798335,0.5812263334,0.2894622036,0.2683775714,0.3096145454,0.1087489355,0.0850614443,0.1203903334,0.1045822578,0.066926,0.1051182919,0.0721556742,291.961413466,5
79,0.2011251333,0.1584045,,0.3632491429,,0.4536798335,0.4801584998,0.2894622036,0.3407586,0.2087441001,0.1030172143,0.0702847201,0.1107169999,0.1045822578,0.0559029998,0.1051182919,0.0721556742,291.961413466,5
80,0.2810597778,0.2570883334,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.309197875,0.2029758001,0.1169365833,0.0898014117,0.1087865457,0.1045822578,0.0720039997,0.0936903751,0.0721556742,291.961413466,5
81,0.2939825,0.43835,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2226295,0.3620530001,0.076353,0.0805896363,0.1087865457,0.1045822578,0.0718049998,0.0937408571,0.0721556742,291.961413466,5
82,0.2867756665,0.3297052222,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2700733637,0.2541925999,0.1248663846,0.0995161765,0.1087865457,0.1045822578,0.067509,0.1090614444,0.0721556742,291.961413466,5
83,0.4064432,0.344834375,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2896865,0.224137,0.08470175,0.0826294,0.1087865457,0.1045822578,0.0878115001,0.1089945001,0.0721556742,291.961413466,5
84,0.4770522499,0.4864028001,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2914885715,0.4318979999,0.08858648,0.0875024348,0.1087865457,0.1045822578,0.079978,0.0960213637,0.0721556742,291.961413466,5
85,0.5518380001,0.3958239998,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.189327,0.2571374425,0.1222566668,0.100997,0.1087865457,0.087599,0.0677049998,0.1034553332,0.3090909091,184.938983865,5
86,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2052856667,0.2571374425,0.1428505999,0.0893840574,0.1087865457,0.1045822578,0.0555110001,0.1051182919,0.0721556742,291.961413466,5
87,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.265474,0.0893840574,0.1087865457,0.1045822578,0.0715910001,0.1051182919,0.1069518717,395.297175574,5
88,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1127122509,0.0893840574,0.1087865457,0.1045822578,0.0796690001,0.1051182919,0.0721556742,291.961413466,5
89,0.2559999998,0.3596854999,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3799980001,0.2915960001,0.077936,0.0789718333,0.1087865457,0.1045822578,0.0475999997,0.0793809998,0.0721556742,291.961413466,5
90,0.3918234997,0.37797475,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2763752502,0.2784825,0.0870047777,0.0780447,0.1087865457,0.1045822578,0.0770086668,0.1051182919,0.0721556742,291.961413466,5
91,0.6504616664,0.2959763335,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.289606,0.383264091,0.07762275,0.0763692941,0.1087865457,0.1045822578,0.0732632503,0.0913874998,0.0721556742,291.961413466,5
92,0.3105574545,0.2752634,,0.720183,,0.411727,0.9762149998,0.2894622036,0.36981475,0.2735884001,0.104320077,0.0842243077,0.0804619999,0.1204619999,0.0911600349,0.1103462001,0.0314465409,160.927691123,5
93,0.360908875,0.4018321111,,0.3632491429,,0.4536798335,0.4325399404,0.2797594999,0.2480092,0.5146698334,0.0979866896,0.0742602942,0.0883939997,0.0835086666,0.0911600349,0.081685,0.0721556742,291.961413466,5
94,0.2779547691,0.2119902308,,0.3632491429,,0.4198115002,0.4325399404,0.2894622036,0.270019,0.1785960001,0.1193928537,0.0956069615,0.1811414999,0.0820940001,0.0800910001,0.1014556316,0.171875,128.103699944,5
95,0.364458,0.3144989375,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2123580909,0.2479821112,0.1070020811,0.0865600001,0.1087865457,0.1045822578,0.0911600349,0.0886600668,0.0721556742,291.961413466,5
96,0.3251556363,0.2334907858,,0.3843740001,,0.4536798335,0.4325399404,0.2894622036,0.2278152223,0.1919470001,0.1090649643,0.0904012,0.0723230001,0.1045822578,0.0911600349,0.0749677998,0.0721556742,291.961413466,5
97,0.3622209166,0.3358003077,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.17607475,0.3016537144,0.119926037,0.0973956,0.1087865457,0.104692,0.0911600349,0.0972406363,0.0488888889,227.858311625,5
98,0.2956080004,0.2319999998,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2160319998,0.2571374425,0.146656125,0.1081749997,0.1087865457,0.1045822578,0.0911600349,0.095573,0.0317460317,194.297347159,5
99,0.269615923,0.2270947059,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2268424,0.2435272858,0.1057406744,0.0911705172,0.1087865457,0.1045822578,0.0642949999,0.0970052941,0.1727272727,117.221442601,5
100,0.2574951429,0.2869046154,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2770464375,0.23725125,0.1146582609,0.1044499999,0.1087865457,0.0914624999,0.0911600349,0.0971417646,0.0721556742,291.961413466,5
101,0.4140434999,0.1841612224,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3614812498,0.3827486666,0.1266631,0.0942157222,0.1087865457,0.1045822578,0.1195859998,0.0989441111,0.0721556742,291.961413466,5
102,0.2336865001,0.257912111,,1.2481750003,,0.4536798335,0.4325399404,0.2894622036,0.2503391429,0.2614445455,0.1355907693,0.1003308095,0.1539990003,0.1160275002,0.0911600349,0.0943881249,0.0721556742,291.961413466,5
103,0.1717763334,0.1669452221,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.255101,0.2236345001,0.1171697223,0.1089415999,0.1530529996,0.1237610001,0.0911600349,0.0936301111,0.0721556742,291.961413466,5
104,0.3010001998,0.195694077,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.303967,0.3227372223,0.1198309677,0.0936494828,0.1087865457,0.0981280003,0.0721240002,0.0887189167,0.0721556742,291.961413466,5
105,0.4061801999,0.3013805334,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2657675,0.2382080001,0.1056666552,0.0974922917,0.1194515,0.1045822578,0.10396,0.0969693571,0.0721556742,291.961413466,5
106,0.4250045715,0.215118889,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1636988571,0.2185043332,0.1067878332,0.0904409333,0.1087865457,0.1045822578,0.0911600349,0.0976857001,0.0721556742,291.961413466,5
107,0.3136949999,0.157712625,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2241023333,0.2053171667,0.10682825,0.0843865001,0.1087865457,0.111916,0.0911600349,0.1027901539,0.0721556742,291.961413466,5
108,0.31862805,0.2392579375,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.268831077,0.2584332501,0.1238108889,0.1007105385,0.1087865457,0.1049229999,0.1038319999,0.1017416522,0.1006711409,153.482112552,5
109,0.2345512857,0.208271,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2133403335,0.2396146666,0.1236870714,0.0892161176,0.1087865457,0.1045822578,0.0800000001,0.1148174999,0.0721556742,291.961413466,5
110,0.4207717,0.2544244445,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2552036001,0.2862605001,0.1126868215,0.0938630625,0.1087865457,0.1045822578,0.0911600349,0.1051387,0.0721556742,291.961413466,5
111,0.3434363077,0.2836334544,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2488230834,0.2276622222,0.1218238485,0.0934470416,0.1087865457,0.1045822578,0.0911600349,0.0968963333,0.0721556742,291.961413466,5
112,0.3340126666,0.2865435455,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2106896316,0.2121259999,0.1105669756,0.0959175714,0.1087865457,0.0692099999,0.1277699997,0.0977560714,0.0721556742,291.961413466,5
113,0.3010841251,0.1663095454,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2665182857,0.1877565,0.10883672,0.0953180667,0.1087865457,0.1045822578,0.0636129999,0.0981503636,0.0721556742,291.961413466,5
114,0.3149352857,0.2218796667,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3748028,0.6480359999,0.13095525,0.103314,0.1526259999,0.1045822578,0.0911600349,0.10750425,0.0721556742,291.961413466,5
115,0.1921501429,0.1793309999,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.304885125,0.2601695,0.1202534286,0.0898890625,0.1087865457,0.1045822578,0.0911600349,0.1069073999,0.0721556742,291.961413466,5
116,0.2873145,0.308442,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.338438,0.3599387502,0.1024334722,0.1039954118,0.1087865457,0.1045822578,0.1439420003,0.12171775,0.0721556742,291.961413466,5
117,0.3152152,0.26745,,0.8961840002,,0.4536798335,0.4002909996,0.2894622036,0.2400711111,0.2320835,0.1039507223,0.083597,0.0884164998,0.1045822578,0.0911600349,0.1117200002,0.0721556742,291.961413466,5
119,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.2369565,0.0893840574,0.1087865457,0.1045822578,0.0988258415,0.1051182919,0.0721556742,291.961413466,5
120,0.3667251666,0.3176385714,,0.3632491429,,0.6719930004,0.4325399404,0.2894622036,0.2078189999,0.1998020001,0.106539,0.0910898,0.10200375,0.100173,0.1225407872,0.1051182919,0.0721556742,291.961413466,5
122,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1431610002,0.0893840574,0.1087865457,0.1045822578,0.1680900003,0.1051182919,0.0721556742,291.961413466,5
123,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1127122509,0.0893840574,0.1087865457,0.1045822578,0.0911600349,0.1051182919,0,120.578674598,5
124,0.0962080001,0.1668169997,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.0009989999,0.0880005001,0.0713834998,0.1087865457,0.1045822578,0.0911600349,0.1051182919,0.0219298246,563.239321086,5
